SIGNALENERGY_AVG,BIN_AVG0,BIN_AVG1,BIN_AVG2,BIN_AVG3,BIN_AVG4,BIN_AVG5,BIN_AVG6,BIN_AVG7,BIN_AVG8,BIN_AVG9,BIN_AVG10,BIN_AVG11,BIN_AVG12,BIN_AVG13,BIN_AVG14,BIN_AVG15,BIN_AVG16,BIN_AVG17,BIN_AVG18,BIN_AVG19,SIGNALENERGY_STDEV,BIN_STDEV0,BIN_STDEV1,BIN_STDEV2,BIN_STDEV3,BIN_STDEV4,BIN_STDEV5,BIN_STDEV6,BIN_STDEV7,BIN_STDEV8,BIN_STDEV9,BIN_STDEV10,BIN_STDEV11,BIN_STDEV12,BIN_STDEV13,BIN_STDEV14,BIN_STDEV15,BIN_STDEV16,BIN_STDEV17,BIN_STDEV18,BIN_STDEV19,style,file_name
0.782433,6.282361,0.438278,-0.353959,-0.020301,-0.171629,-0.141222,-0.290494,-0.199198,-0.271840,-0.213280,-0.258144,-0.217155,-0.262728,-0.242344,-0.263419,-0.253389,-0.261878,-0.248225,-0.257360,-0.250303,-0.165606,0.150501,-0.061930,-0.083123,-0.089039,-0.119533,-0.153051,-0.151986,-0.170060,-0.181535,-0.183030,-0.193983,-0.195671,-0.202580,-0.203987,-0.210001,-0.215105,-0.217535,-0.223666,-0.225220,-0.230064,"blues","../../../datasets/music/blues/blues.00060.au"
0.754041,6.300170,0.284645,-0.283928,0.086342,-0.322364,-0.141488,-0.272043,-0.162358,-0.266131,-0.216583,-0.261354,-0.231726,-0.269698,-0.195216,-0.250716,-0.247339,-0.256300,-0.231967,-0.254744,-0.245308,-0.186164,0.099804,-0.061661,-0.075855,-0.143771,-0.125758,-0.166607,-0.160781,-0.172360,-0.171648,-0.173834,-0.175089,-0.183603,-0.197045,-0.186417,-0.191537,-0.202881,-0.190840,-0.213998,-0.213846,-0.222043,"blues","../../../datasets/music/blues/blues.00061.au"
0.718218,6.297914,0.255719,-0.168613,-0.069195,-0.362483,-0.201212,-0.324615,-0.234314,-0.230181,-0.223740,-0.279570,-0.262261,-0.269137,-0.266977,-0.269309,-0.223302,-0.271654,-0.247878,-0.256947,-0.256061,-0.131769,0.254234,-0.051106,0.001287,-0.092111,-0.132273,-0.160775,-0.142222,-0.162955,-0.130820,-0.164129,-0.177353,-0.171809,-0.173023,-0.191863,-0.200553,-0.199448,-0.189631,-0.205507,-0.213533,-0.219044,"blues","../../../datasets/music/blues/blues.00063.au"
0.745323,6.301701,0.323575,-0.207641,0.040555,-0.365135,-0.235580,-0.283221,-0.235485,-0.238845,-0.229997,-0.265085,-0.264962,-0.256326,-0.246682,-0.275701,-0.194639,-0.223229,-0.226222,-0.245686,-0.233211,-0.168171,0.059165,-0.082883,-0.086265,-0.114406,-0.133345,-0.151405,-0.155787,-0.154784,-0.164365,-0.163600,-0.174701,-0.167695,-0.172569,-0.184827,-0.186900,-0.186077,-0.179823,-0.202555,-0.205242,-0.207274,"blues","../../../datasets/music/blues/blues.00064.au"
0.728586,6.304960,0.254928,-0.227116,-0.097515,-0.370290,-0.199378,-0.302462,-0.221207,-0.243024,-0.245635,-0.272851,-0.261230,-0.290601,-0.274842,-0.258417,-0.201786,-0.246850,-0.228010,-0.248166,-0.250106,-0.159769,0.116818,-0.021784,-0.038098,-0.080451,-0.090808,-0.147319,-0.123975,-0.144473,-0.156761,-0.155394,-0.160904,-0.167722,-0.176336,-0.163479,-0.180653,-0.193741,-0.183467,-0.199326,-0.209775,-0.211569,"blues","../../../datasets/music/blues/blues.00065.au"
0.741061,6.292782,0.380945,-0.211830,-0.057267,-0.312809,-0.194507,-0.290645,-0.223375,-0.262188,-0.244028,-0.278638,-0.237351,-0.271840,-0.242726,-0.250561,-0.237807,-0.267393,-0.245980,-0.258123,-0.255720,-0.181292,0.169002,-0.006951,-0.067236,-0.117972,-0.102805,-0.154096,-0.137998,-0.150317,-0.168188,-0.173322,-0.172472,-0.187995,-0.186219,-0.174889,-0.188238,-0.199385,-0.205474,-0.215131,-0.223276,-0.227749,"blues","../../../datasets/music/blues/blues.00066.au"
0.754089,6.293522,0.411178,-0.257630,-0.050602,-0.367041,-0.225423,-0.260121,-0.215014,-0.234776,-0.211691,-0.251343,-0.240602,-0.270221,-0.267630,-0.265103,-0.217389,-0.258661,-0.245256,-0.254643,-0.245173,-0.189116,0.054623,-0.061143,-0.047308,-0.100005,-0.111757,-0.147671,-0.137185,-0.145341,-0.155656,-0.161200,-0.164118,-0.169743,-0.177507,-0.181195,-0.190094,-0.196971,-0.202296,-0.208375,-0.214530,-0.213883,"blues","../../../datasets/music/blues/blues.00067.au"
0.734417,6.299236,0.325547,-0.193249,-0.041855,-0.381965,-0.251183,-0.277241,-0.207195,-0.231935,-0.209129,-0.277288,-0.256904,-0.261849,-0.270354,-0.265667,-0.211368,-0.237096,-0.238390,-0.250703,-0.243277,-0.144463,0.166139,-0.072824,-0.075044,-0.122078,-0.119611,-0.138033,-0.162068,-0.162619,-0.165102,-0.165617,-0.175352,-0.172543,-0.178719,-0.183211,-0.187680,-0.189062,-0.195776,-0.206752,-0.200742,-0.201393,"blues","../../../datasets/music/blues/blues.00068.au"
0.744063,6.293217,0.379163,-0.199670,-0.051853,-0.390721,-0.157220,-0.307840,-0.224426,-0.274098,-0.237139,-0.279695,-0.219951,-0.291955,-0.252269,-0.282607,-0.216363,-0.243242,-0.240873,-0.266124,-0.256585,-0.170906,0.108614,-0.059839,-0.055519,-0.112666,-0.073479,-0.157179,-0.127162,-0.151165,-0.161843,-0.171548,-0.171426,-0.173850,-0.171666,-0.172057,-0.185985,-0.192496,-0.188923,-0.201789,-0.213229,-0.219700,"blues","../../../datasets/music/blues/blues.00069.au"
0.752119,6.302610,0.354685,-0.199704,-0.005568,-0.353501,-0.213416,-0.272447,-0.228024,-0.240829,-0.211814,-0.272661,-0.236433,-0.255689,-0.247682,-0.266726,-0.190994,-0.218109,-0.236262,-0.245537,-0.236106,-0.178476,0.017758,-0.092742,-0.101993,-0.130205,-0.138311,-0.148472,-0.153713,-0.157952,-0.164549,-0.153795,-0.172022,-0.167807,-0.180623,-0.185142,-0.190704,-0.183258,-0.179684,-0.200824,-0.206877,-0.208518,"blues","../../../datasets/music/blues/blues.00071.au"
0.755725,6.293576,0.379293,-0.002055,-0.019443,-0.400264,-0.190471,-0.322969,-0.217616,-0.240845,-0.264006,-0.241696,-0.265365,-0.260479,-0.242613,-0.270933,-0.197242,-0.254725,-0.237966,-0.250666,-0.239212,-0.177685,0.020370,-0.039003,-0.079941,-0.134831,-0.138743,-0.146968,-0.169914,-0.163023,-0.167000,-0.178505,-0.172010,-0.175139,-0.182150,-0.190309,-0.196030,-0.191412,-0.201193,-0.203193,-0.208401,-0.214950,"blues","../../../datasets/music/blues/blues.00072.au"
0.789467,6.292493,0.402654,-0.259418,-0.045170,-0.243766,-0.214220,-0.302215,-0.221346,-0.281486,-0.233583,-0.263032,-0.210746,-0.247012,-0.227629,-0.245147,-0.230275,-0.256356,-0.243366,-0.250820,-0.242342,-0.156051,0.066040,-0.096823,-0.101116,-0.118304,-0.122145,-0.145908,-0.142810,-0.166219,-0.165093,-0.171414,-0.175661,-0.176444,-0.182555,-0.183737,-0.192229,-0.194868,-0.203566,-0.209626,-0.211223,-0.216931,"blues","../../../datasets/music/blues/blues.00073.au"
0.759592,6.294325,0.302312,-0.160477,-0.159393,-0.233039,-0.180824,-0.345193,-0.213113,-0.289706,-0.227546,-0.267847,-0.217171,-0.245521,-0.231154,-0.242481,-0.237426,-0.267279,-0.250241,-0.256523,-0.254283,-0.145621,0.255947,-0.062340,-0.081115,-0.106970,-0.118503,-0.137352,-0.154214,-0.168216,-0.167565,-0.167962,-0.179851,-0.179197,-0.184725,-0.186427,-0.198793,-0.211472,-0.213407,-0.218734,-0.222735,-0.227760,"blues","../../../datasets/music/blues/blues.00074.au"
0.748132,6.259505,0.334027,-0.265990,-0.072881,-0.212949,-0.156623,-0.303918,-0.211448,-0.304366,-0.238517,-0.282863,-0.249262,-0.266175,-0.258191,-0.268996,-0.255717,-0.273504,-0.266922,-0.273652,-0.265576,-0.105204,0.559409,0.023501,-0.045178,-0.126759,-0.122273,-0.161866,-0.168959,-0.187926,-0.187252,-0.195704,-0.193840,-0.195307,-0.205321,-0.214920,-0.218097,-0.225592,-0.228534,-0.236553,-0.234659,-0.243082,"blues","../../../datasets/music/blues/blues.00075.au"
0.775381,6.305441,0.230323,-0.289364,-0.073529,-0.206062,-0.158429,-0.258386,-0.211362,-0.275723,-0.153512,-0.216961,-0.254264,-0.247059,-0.260092,-0.259651,-0.212077,-0.240630,-0.248786,-0.260913,-0.257349,-0.155368,0.130312,-0.089943,-0.089097,-0.139477,-0.109684,-0.141250,-0.142825,-0.137591,-0.168344,-0.169081,-0.182240,-0.179087,-0.195745,-0.198383,-0.197245,-0.201849,-0.206528,-0.214374,-0.216748,-0.222446,"blues","../../../datasets/music/blues/blues.00076.au"
0.769076,6.304772,0.327737,-0.296561,-0.138215,-0.225065,-0.152131,-0.281015,-0.188818,-0.255474,-0.196561,-0.236211,-0.201443,-0.247527,-0.238585,-0.242827,-0.221726,-0.246125,-0.229651,-0.239986,-0.236067,-0.157349,0.067257,-0.094919,-0.103913,-0.129388,-0.137371,-0.158503,-0.151415,-0.166853,-0.171915,-0.175297,-0.170297,-0.175345,-0.183603,-0.192832,-0.198475,-0.198289,-0.196762,-0.206485,-0.211383,-0.214460,"blues","../../../datasets/music/blues/blues.00078.au"
0.780160,6.306635,0.296042,-0.280968,-0.126290,-0.199759,-0.136684,-0.253335,-0.175390,-0.211297,-0.210820,-0.249562,-0.210998,-0.251302,-0.231126,-0.235619,-0.226572,-0.251421,-0.234955,-0.245936,-0.236611,-0.180899,0.056195,-0.097859,-0.091090,-0.144161,-0.147587,-0.166999,-0.167842,-0.174604,-0.164834,-0.158986,-0.184731,-0.175723,-0.178918,-0.194271,-0.200876,-0.201607,-0.197763,-0.209798,-0.214108,-0.217731,"blues","../../../datasets/music/blues/blues.00079.au"
0.767337,6.275588,0.436928,-0.430565,-0.156259,-0.305574,-0.164946,-0.249035,-0.220866,-0.271739,-0.239911,-0.266292,-0.198363,-0.261515,-0.223076,-0.257240,-0.231648,-0.239008,-0.245366,-0.249574,-0.242872,-0.128772,0.305180,-0.060227,-0.107883,-0.115968,-0.148759,-0.164920,-0.153530,-0.160982,-0.167592,-0.174851,-0.160483,-0.182545,-0.189553,-0.193187,-0.188965,-0.193306,-0.203383,-0.200816,-0.213665,-0.221800,"blues","../../../datasets/music/blues/blues.00081.au"
0.782169,6.290091,0.428007,-0.282354,-0.128281,-0.252995,-0.215686,-0.327032,-0.183417,-0.275545,-0.210564,-0.249537,-0.241678,-0.234594,-0.232290,-0.270023,-0.231480,-0.255247,-0.247030,-0.233841,-0.235048,-0.171947,0.090836,-0.071847,-0.071463,-0.122298,-0.113536,-0.148710,-0.151193,-0.168771,-0.160769,-0.165561,-0.170526,-0.181501,-0.184786,-0.187090,-0.194305,-0.194226,-0.199981,-0.204123,-0.207111,-0.214713,"blues","../../../datasets/music/blues/blues.00082.au"
0.780350,6.303186,0.310212,-0.292222,-0.086488,-0.238582,-0.164052,-0.271151,-0.157027,-0.223994,-0.200618,-0.248414,-0.223917,-0.245261,-0.216604,-0.243979,-0.214202,-0.244966,-0.240473,-0.240934,-0.237686,-0.163550,0.092971,-0.093247,-0.093603,-0.154761,-0.157461,-0.159058,-0.166761,-0.167611,-0.161782,-0.182045,-0.171009,-0.181989,-0.193050,-0.192684,-0.202371,-0.204988,-0.207771,-0.209829,-0.210952,-0.221625,"blues","../../../datasets/music/blues/blues.00083.au"
0.764396,6.276795,0.431264,-0.354292,-0.190773,-0.216620,-0.188049,-0.296508,-0.212634,-0.244849,-0.227971,-0.271661,-0.208381,-0.245405,-0.234990,-0.241463,-0.224211,-0.250397,-0.245736,-0.258708,-0.247184,-0.121744,0.334612,-0.031712,-0.096026,-0.141730,-0.127091,-0.169811,-0.178297,-0.167422,-0.178448,-0.190605,-0.184392,-0.193049,-0.197662,-0.201044,-0.199061,-0.193674,-0.203192,-0.220224,-0.223525,-0.228523,"blues","../../../datasets/music/blues/blues.00084.au"
0.812990,6.194947,0.847385,-0.198475,-0.085797,-0.208756,-0.211956,-0.337986,-0.247274,-0.357953,-0.289275,-0.303409,-0.270307,-0.241424,-0.278621,-0.284447,-0.268233,-0.297843,-0.298429,-0.294725,-0.291679,-0.175472,0.443448,0.038060,-0.050351,-0.128389,-0.141555,-0.128069,-0.137714,-0.172230,-0.187723,-0.187762,-0.203829,-0.206773,-0.209181,-0.217203,-0.219663,-0.220959,-0.247276,-0.245355,-0.241735,-0.249004,"blues","../../../datasets/music/blues/blues.00085.au"
0.816115,6.149314,0.902951,-0.133411,-0.116522,-0.212023,-0.199967,-0.320564,-0.246161,-0.311671,-0.245147,-0.286846,-0.272216,-0.296665,-0.300938,-0.312224,-0.297022,-0.309663,-0.307652,-0.310041,-0.305222,-0.145158,0.673286,0.173558,-0.028033,-0.123332,-0.151532,-0.170945,-0.177704,-0.202415,-0.203276,-0.222620,-0.225137,-0.239034,-0.230710,-0.238909,-0.241710,-0.252077,-0.262954,-0.269839,-0.270167,-0.275716,"blues","../../../datasets/music/blues/blues.00086.au"
0.806412,6.238850,0.653686,-0.159140,-0.051283,-0.240113,-0.177975,-0.337690,-0.230821,-0.308761,-0.277870,-0.270748,-0.264506,-0.269298,-0.257392,-0.282363,-0.252635,-0.294632,-0.281513,-0.288287,-0.284233,-0.185031,0.301117,0.033341,-0.067386,-0.099721,-0.106063,-0.158263,-0.138821,-0.173233,-0.166460,-0.186391,-0.190000,-0.195705,-0.206687,-0.212095,-0.220414,-0.228174,-0.236069,-0.240663,-0.244093,-0.248877,"blues","../../../datasets/music/blues/blues.00087.au"
0.840957,6.198720,0.901977,-0.194230,-0.086221,-0.164672,-0.198493,-0.261925,-0.219453,-0.327358,-0.269652,-0.285460,-0.247230,-0.281273,-0.258334,-0.294740,-0.284408,-0.281514,-0.275655,-0.283260,-0.280543,-0.161717,0.313086,0.018435,-0.110474,-0.144127,-0.161191,-0.182354,-0.168497,-0.196235,-0.192337,-0.194316,-0.193548,-0.199098,-0.212233,-0.220739,-0.224539,-0.231718,-0.238338,-0.244676,-0.246476,-0.256139,"blues","../../../datasets/music/blues/blues.00088.au"
0.798915,6.220946,0.624376,-0.127738,-0.029421,-0.192427,-0.192971,-0.332890,-0.208042,-0.346870,-0.274295,-0.288859,-0.257380,-0.277381,-0.252523,-0.292834,-0.267497,-0.314665,-0.310168,-0.295882,-0.291903,-0.181635,0.472207,0.131207,-0.044740,-0.121484,-0.114168,-0.167088,-0.151845,-0.180725,-0.185160,-0.200716,-0.202685,-0.217620,-0.218856,-0.217968,-0.240159,-0.238880,-0.246845,-0.250864,-0.256607,-0.255861,"blues","../../../datasets/music/blues/blues.00090.au"
0.811244,6.138584,0.998746,-0.243387,-0.157452,-0.217179,-0.186609,-0.260606,-0.218565,-0.278563,-0.237893,-0.300992,-0.265708,-0.299686,-0.268701,-0.304088,-0.297721,-0.305946,-0.296046,-0.295924,-0.291689,-0.190221,0.680233,0.132556,-0.045105,-0.160434,-0.145567,-0.191871,-0.205917,-0.203025,-0.208463,-0.212412,-0.217563,-0.232639,-0.230922,-0.234110,-0.250500,-0.252467,-0.257175,-0.258970,-0.265481,-0.271766,"blues","../../../datasets/music/blues/blues.00091.au"
0.864606,6.045096,1.472833,-0.044686,-0.195913,-0.228034,-0.195963,-0.284216,-0.224404,-0.304849,-0.281744,-0.302449,-0.250017,-0.321771,-0.305153,-0.323524,-0.308750,-0.313483,-0.313284,-0.313642,-0.311894,-0.124070,0.462663,0.058932,-0.100482,-0.087524,-0.112774,-0.185311,-0.218541,-0.223356,-0.229307,-0.232902,-0.235761,-0.237344,-0.240225,-0.256701,-0.246878,-0.257137,-0.270234,-0.266370,-0.271737,-0.283698,"blues","../../../datasets/music/blues/blues.00093.au"
0.814229,6.240131,0.689560,-0.185897,-0.133401,-0.268341,-0.227328,-0.309993,-0.132715,-0.309106,-0.253093,-0.270512,-0.245252,-0.275908,-0.238486,-0.279306,-0.250971,-0.290878,-0.284019,-0.265919,-0.264040,-0.198529,0.218765,0.066674,-0.036553,-0.140952,-0.121248,-0.162468,-0.150771,-0.152312,-0.182050,-0.193277,-0.201950,-0.198971,-0.206845,-0.197684,-0.224027,-0.226149,-0.230121,-0.238300,-0.243220,-0.238765,"blues","../../../datasets/music/blues/blues.00095.au"
0.861157,6.185972,0.893744,-0.211801,-0.047445,-0.174111,-0.225351,-0.262955,-0.205545,-0.314912,-0.280640,-0.326660,-0.286732,-0.272328,-0.266238,-0.280766,-0.280275,-0.291829,-0.288322,-0.293269,-0.279207,-0.199670,0.365396,0.116961,-0.102214,-0.152908,-0.153705,-0.162014,-0.168671,-0.186868,-0.198054,-0.181198,-0.200421,-0.210618,-0.217370,-0.223410,-0.234858,-0.238575,-0.245185,-0.246517,-0.253273,-0.259314,"blues","../../../datasets/music/blues/blues.00097.au"
0.729386,6.186376,0.713922,-0.398428,-0.123172,-0.381111,-0.171466,-0.242452,-0.276600,-0.287415,-0.259634,-0.302941,-0.250304,-0.291346,-0.272005,-0.283208,-0.258459,-0.289096,-0.278978,-0.285291,-0.278517,-0.090467,0.730587,-0.003879,0.101856,-0.102473,-0.137856,-0.169894,-0.188682,-0.175585,-0.185501,-0.202479,-0.203072,-0.202372,-0.217259,-0.221983,-0.227116,-0.231368,-0.237095,-0.237831,-0.245553,-0.251240,"blues","../../../datasets/music/blues/blues.00099.au"
0.697813,6.221366,0.896882,-0.490707,-0.223921,-0.354000,-0.175343,-0.284343,-0.268989,-0.338659,-0.217949,-0.281773,-0.232774,-0.257004,-0.236767,-0.268116,-0.272749,-0.271511,-0.247979,-0.261241,-0.260009,-0.148284,0.220644,-0.056943,-0.047913,-0.101464,-0.128095,-0.134910,-0.143924,-0.154885,-0.162750,-0.146178,-0.155337,-0.177680,-0.152720,-0.169392,-0.177886,-0.184582,-0.208913,-0.204864,-0.215746,-0.220407,"classical","../../../datasets/music/classical/classical.00000.au"
0.715661,6.201142,0.999825,-0.511972,-0.240945,-0.422747,-0.110430,-0.224988,-0.275956,-0.377500,-0.244136,-0.300941,-0.229779,-0.244080,-0.233326,-0.262942,-0.291941,-0.283312,-0.252203,-0.265086,-0.272695,-0.147499,0.091329,-0.016933,-0.066676,-0.107686,-0.113193,-0.134657,-0.145547,-0.136485,-0.149340,-0.139726,-0.145745,-0.166779,-0.155003,-0.165929,-0.153575,-0.156971,-0.210481,-0.198902,-0.224186,-0.227664,"classical","../../../datasets/music/classical/classical.00001.au"
0.703602,6.240619,0.857714,-0.414615,-0.159327,-0.329127,-0.169466,-0.263946,-0.251802,-0.328966,-0.237388,-0.297486,-0.221775,-0.239954,-0.222328,-0.254606,-0.255213,-0.264141,-0.243623,-0.251633,-0.247951,-0.164939,0.083927,-0.065432,-0.079461,-0.100252,-0.147044,-0.137184,-0.138373,-0.157389,-0.160552,-0.160761,-0.169599,-0.182623,-0.176720,-0.182208,-0.172166,-0.183108,-0.209512,-0.204845,-0.220037,-0.220311,"classical","../../../datasets/music/classical/classical.00002.au"
0.659743,6.185611,0.953699,-0.591965,-0.143225,-0.393592,-0.103853,-0.272856,-0.311991,-0.338326,-0.242929,-0.291583,-0.257086,-0.254326,-0.260589,-0.298981,-0.273173,-0.283521,-0.276988,-0.289921,-0.288196,-0.105758,0.447005,-0.010231,-0.005319,-0.121744,-0.146009,-0.145241,-0.144874,-0.164892,-0.156124,-0.173783,-0.148213,-0.156575,-0.167472,-0.201451,-0.194522,-0.162147,-0.204085,-0.211496,-0.215917,-0.237101,"classical","../../../datasets/music/classical/classical.00003.au"
0.715381,6.246095,0.772772,-0.514928,-0.164820,-0.327359,-0.192210,-0.288652,-0.267086,-0.264605,-0.208624,-0.343209,-0.286329,-0.262698,-0.247275,-0.276866,-0.230821,-0.270343,-0.262738,-0.252479,-0.233808,-0.160888,0.058888,-0.045994,-0.095990,-0.119393,-0.119271,-0.124604,-0.122893,-0.122317,-0.138237,-0.138821,-0.121493,-0.144466,-0.148523,-0.158210,-0.172605,-0.174867,-0.187732,-0.198226,-0.196359,-0.207397,"classical","../../../datasets/music/classical/classical.00004.au"
0.673215,6.161134,0.953547,-0.460453,-0.094473,-0.328079,-0.271950,-0.341614,-0.260388,-0.304203,-0.253629,-0.308238,-0.226345,-0.275389,-0.266970,-0.279533,-0.261554,-0.287833,-0.273664,-0.269582,-0.275280,-0.050794,0.723950,-0.026786,-0.106186,-0.155586,-0.154565,-0.161853,-0.173204,-0.177550,-0.177452,-0.174696,-0.177579,-0.177457,-0.204761,-0.201950,-0.210651,-0.218984,-0.211391,-0.232349,-0.233999,-0.244880,"classical","../../../datasets/music/classical/classical.00005.au"
0.678478,6.146832,0.913413,-0.497416,-0.119324,-0.365570,-0.241122,-0.321720,-0.282440,-0.328039,-0.250430,-0.292371,-0.249919,-0.293756,-0.285682,-0.274276,-0.260324,-0.298158,-0.290412,-0.287998,-0.284680,-0.073100,0.825031,-0.021711,-0.025149,-0.154677,-0.121092,-0.173710,-0.177816,-0.136984,-0.146301,-0.170877,-0.184706,-0.185420,-0.202429,-0.215580,-0.207090,-0.203772,-0.214667,-0.232795,-0.242011,-0.250229,"classical","../../../datasets/music/classical/classical.00007.au"
0.676282,6.214281,0.844128,-0.452486,-0.106417,-0.335852,-0.268778,-0.360729,-0.256137,-0.287011,-0.213591,-0.315552,-0.239484,-0.249784,-0.252241,-0.259058,-0.229892,-0.260168,-0.263870,-0.266020,-0.265552,-0.096793,0.462475,-0.045482,-0.069492,-0.146670,-0.146188,-0.155416,-0.164309,-0.170100,-0.177106,-0.178704,-0.168450,-0.175666,-0.181742,-0.182637,-0.193735,-0.192044,-0.195589,-0.217477,-0.223163,-0.233780,"classical","../../../datasets/music/classical/classical.00008.au"
0.679971,6.146122,1.116947,-0.251702,-0.020429,-0.348483,-0.254619,-0.318606,-0.278210,-0.321714,-0.242336,-0.334208,-0.262897,-0.306423,-0.305240,-0.293563,-0.272665,-0.294382,-0.289138,-0.296814,-0.296587,-0.104097,0.590457,0.011599,-0.098516,-0.139707,-0.158341,-0.184060,-0.180988,-0.179124,-0.177331,-0.185488,-0.169675,-0.163651,-0.195421,-0.210037,-0.227058,-0.221091,-0.215023,-0.249944,-0.242483,-0.255045,"classical","../../../datasets/music/classical/classical.00009.au"
0.667564,6.177470,0.871198,-0.542167,-0.180627,-0.392875,-0.244172,-0.324772,-0.307751,-0.351895,-0.230191,-0.275318,-0.244869,-0.277793,-0.264083,-0.265753,-0.265585,-0.292785,-0.277101,-0.274995,-0.276823,-0.078072,0.654529,-0.052832,0.024980,-0.128166,-0.121863,-0.144805,-0.140991,-0.163381,-0.153742,-0.158669,-0.151061,-0.178452,-0.172897,-0.175580,-0.196988,-0.191224,-0.209176,-0.222496,-0.227827,-0.237963,"classical","../../../datasets/music/classical/classical.00010.au"
0.706933,6.070359,1.550011,-0.388237,-0.167026,-0.316229,-0.321698,-0.360192,-0.328846,-0.314310,-0.217771,-0.288199,-0.267463,-0.352662,-0.332109,-0.251997,-0.216947,-0.260828,-0.263442,-0.286171,-0.292227,-0.145090,0.216416,0.043243,-0.057583,-0.140654,-0.144907,-0.136398,-0.176355,-0.176872,-0.177592,-0.168379,-0.171093,-0.194754,-0.177198,-0.165046,-0.200632,-0.185314,-0.220783,-0.236430,-0.242068,-0.243463,"classical","../../../datasets/music/classical/classical.00011.au"
0.651187,6.070750,1.235598,-0.482964,-0.141684,-0.376383,-0.333685,-0.390596,-0.337017,-0.352206,-0.267292,-0.357943,-0.266784,-0.272817,-0.280115,-0.287249,-0.242688,-0.289040,-0.301642,-0.307693,-0.288470,-0.053412,0.842995,0.141629,-0.033857,-0.156828,-0.164549,-0.162094,-0.157931,-0.179388,-0.186127,-0.178413,-0.175409,-0.181558,-0.179949,-0.193450,-0.201526,-0.210462,-0.222534,-0.234337,-0.240841,-0.253230,"classical","../../../datasets/music/classical/classical.00012.au"
0.646413,6.097154,1.087490,-0.499839,-0.167635,-0.389455,-0.282664,-0.361908,-0.301528,-0.329888,-0.247403,-0.318809,-0.284289,-0.336012,-0.331672,-0.310053,-0.253338,-0.290198,-0.299399,-0.307262,-0.297888,-0.063323,0.856890,0.220581,-0.063674,-0.149713,-0.161779,-0.168446,-0.172730,-0.166298,-0.169806,-0.151046,-0.160196,-0.193063,-0.163043,-0.176033,-0.222140,-0.176362,-0.219337,-0.243669,-0.234998,-0.243633,"classical","../../../datasets/music/classical/classical.00013.au"
0.686766,6.106551,1.261766,-0.452118,-0.127476,-0.356352,-0.321506,-0.372245,-0.329127,-0.351652,-0.271113,-0.328839,-0.269705,-0.290985,-0.281796,-0.292616,-0.251545,-0.270010,-0.268411,-0.279072,-0.270214,-0.081666,0.599540,0.024518,-0.096879,-0.149998,-0.148069,-0.141078,-0.161054,-0.159202,-0.169249,-0.173827,-0.164030,-0.191835,-0.180806,-0.186057,-0.189725,-0.187996,-0.213630,-0.230751,-0.232636,-0.235873,"classical","../../../datasets/music/classical/classical.00014.au"
0.613301,6.092891,1.372483,-0.251070,-0.121343,-0.369944,-0.307517,-0.353277,-0.261056,-0.381188,-0.300290,-0.409742,-0.320023,-0.334154,-0.317785,-0.312460,-0.281318,-0.287854,-0.272445,-0.284559,-0.278792,-0.121498,0.576914,-0.006656,-0.084131,-0.143084,-0.131569,-0.171249,-0.153103,-0.151630,-0.156129,-0.161613,-0.139424,-0.163217,-0.145753,-0.164403,-0.189872,-0.210837,-0.223548,-0.228859,-0.230051,-0.234146,"classical","../../../datasets/music/classical/classical.00016.au"
0.646464,6.108712,1.106037,-0.503329,-0.254625,-0.413459,-0.305407,-0.361600,-0.278638,-0.342818,-0.262383,-0.325698,-0.253326,-0.242593,-0.239107,-0.307957,-0.288730,-0.298714,-0.278362,-0.281107,-0.272674,-0.035289,0.824515,0.057145,-0.106276,-0.063264,-0.152906,-0.167510,-0.164312,-0.187018,-0.176724,-0.157913,-0.177716,-0.181616,-0.184653,-0.187293,-0.201755,-0.209563,-0.212840,-0.216697,-0.219877,-0.229125,"classical","../../../datasets/music/classical/classical.00017.au"
